uid,salary_fairness,compensation_competitiveness,benefits_adequacy,workload_balance,schedule_flexibility,leave_policies_adequacy,workplace_safety_comfort,positive_inclusive_culture,access_to_tools_resources,professional_growth_opportunities,training_skill_development,clear_career_paths,manager_communication_clarity,raising_concerns_comfortability,manager_support_for_employees,job_security_feeling,organizational_financial_stability,open_communication_on_changes,team_collaboration_effectiveness,colleague_respect_support,constructive_conflict_management,clear_job_responsibilities,autonomy_in_role,role_alignment_with_skills,acknowledgement_of_contributions,fair_performance_evaluations,fair_rewards_for_effort,mission_values_meaningful,encouragement_of_innovation,Company_acts_ethically,free_text_box,sentiment_label
a4391446-a2f5-4576-a98a-ab5cc1df5e71,3,3,3,3,3,3,3,4,4,3,4,4,4,3,4,3,3,4,4,3,4,3,3,3,3,4,4,3,3,3,My job is normal. The responsibilities are normal.,Neutral
675b1765-fa40-4580-98e4-03c19b045da2,4,3,3,4,3,4,4,4,4,3,4,4,4,3,3,3,3,4,4,3,4,3,4,3,3,3,3,3,3,3,I have mixed feelings. The new policy is fine.,Neutral
f639890c-5d2e-47b5-8c44-6c23e1862631,4,5,5,5,5,5,5,5,4,4,5,5,5,5,4,4,5,4,4,5,5,4,5,4,5,4,4,4,4,5,The workplace environment is supportive and promotes supportive collaboration.,Positive
0f09d6ab-d168-4480-9eb3-a605c6eb0b60,3,4,4,3,4,4,3,4,3,3,4,3,4,3,3,4,3,4,4,3,3,3,4,4,3,3,4,4,4,3,The training provided is typical. It serves its purpose.,Neutral
83edb009-7238-495e-ada9-5de4d89f0b16,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,2,2,I'm difficult with my salary. It is difficult for my experience.,Negative
99ca1cd6-79e1-45a5-9130-e72c022adeac,1,2,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,There's a difficult culture and a difficult of respect.,Negative
73df0be4-3972-4758-8000-599cf999be95,4,4,3,4,3,3,3,4,4,3,4,4,3,3,3,3,4,3,4,3,4,4,4,3,3,3,4,3,3,3,I have mixed feelings. The new policy is standard.,Neutral
e8c99a12-da09-4e9c-b799-5cebee8535fb,5,4,4,4,5,4,4,5,5,4,4,4,5,4,5,4,5,5,5,5,4,5,4,4,5,4,5,5,5,5,I'm truly love with the recognition I've received.,Positive
b0cc8f7d-7e91-41f0-9af2-9dab06065548,5,4,5,4,5,5,5,4,4,4,4,5,4,4,4,4,4,4,4,5,4,5,5,4,4,5,4,5,4,5,The compensation is fantastic and I feel fantastic fantastic.,Positive
1babd1f0-a969-4c78-bf59-2975cfaa732b,1,2,2,1,2,1,1,1,2,1,2,2,2,1,2,2,1,2,1,1,1,2,2,1,2,1,2,2,1,2,I'm difficult with my salary. It is difficult for my experience.,Negative
958c1480-627c-41b5-a632-9348e9f30de6,4,4,4,5,4,4,5,4,5,5,5,4,5,4,5,4,4,5,4,4,5,4,5,4,5,4,4,5,5,4,The compensation is happy and I feel happy happy.,Positive
3cc46ffa-ccdc-4824-8b15-013514df735f,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,3,3,3,4,3,3,3,4,4,3,3,3,The company's approach to innovation is quite typical.,Neutral
47fcbaf9-38ed-4707-bdbc-9e14c9b940d8,4,4,3,3,4,3,4,4,4,3,3,4,3,4,3,4,4,4,3,4,3,3,3,4,3,4,3,3,4,4,Performance evaluations are fine and generally follow the same format.,Neutral
17722234-c176-4d2b-adf4-6b9b1f511f71,3,3,3,3,3,4,3,3,3,4,3,3,3,4,3,4,4,4,4,3,4,4,3,3,3,4,4,3,4,3,Everything is just expected. There's nothing much to say.,Neutral
e6bb8a96-4a5b-44c8-aa57-a63f9d827694,3,4,4,4,4,4,4,3,3,4,3,4,3,3,4,4,4,3,3,3,3,3,4,3,3,4,3,4,4,4,My job is typical. The responsibilities are typical.,Neutral
5d016e09-b394-4b84-9195-9d9d1aefd0ed,4,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,4,4,5,4,4,4,5,4,5,5,4,4,4,I am supportive with the company culture.,Positive
45f176bc-ec48-4f33-9f84-47b06fe1fe74,4,5,5,5,4,5,5,4,4,4,4,4,5,4,4,4,4,5,4,5,4,4,4,4,5,5,4,5,4,4,The compensation is fantastic and I feel fantastic fantastic.,Positive
1d254944-4551-4d30-8b1e-ad94a6019946,4,4,3,4,3,4,3,3,4,4,4,4,4,3,3,3,3,3,3,4,3,3,4,4,3,3,3,4,3,3,The company's approach to innovation is quite normal.,Neutral
d2aa6591-1129-48fe-9eac-f25c33f83ac4,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,I've found career progression to be toxic and unclear.,Negative
511da642-0292-4b79-b0a4-ecc54ae6fcf7,4,3,4,3,4,3,3,4,4,3,4,3,3,3,3,3,4,3,3,4,3,4,3,3,3,4,3,4,4,4,My benefits are acceptable and meet my basic needs.,Neutral
0d3786f7-4be6-4b1c-9724-ce43732d3046,1,1,2,1,1,2,1,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,1,2,1,1,1,2,1,2,I'm toxic with my salary. It is toxic for my experience.,Negative
61508916-d7a0-45ec-8f17-303041cf6bf5,1,2,1,2,1,2,1,2,1,2,2,2,1,1,2,2,1,2,2,1,1,2,1,2,1,1,2,2,1,1,The recent organizational changes were communicated in a unbearable manner.,Negative
c4f0461b-320d-4e1e-8b04-ca5ebfea258d,3,3,3,4,3,4,3,3,4,3,4,4,3,4,3,4,4,3,3,3,3,3,4,4,4,3,3,3,4,3,The company's approach to innovation is quite normal.,Neutral
fff4a1d1-de79-43a2-a4ba-aea09abff19b,2,1,2,1,1,1,2,2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,2,1,1,1,1,Communication is a toxic here. I am toxic with management.,Negative
19ced928-0af2-446c-878a-48b5a1e9f0c9,4,5,5,5,4,4,5,5,4,5,4,5,4,4,4,5,5,5,4,4,5,5,5,5,5,5,4,4,4,4,The company's mission is proud and I feel aligned with its values.,Positive
b5231919-c695-400d-9f46-2da9ed0caea9,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,I'm stagnant with my salary. It is stagnant for my experience.,Negative
eeed7281-af86-4258-a372-464b7673750a,4,5,5,4,5,4,5,4,4,5,5,4,4,5,4,5,4,5,5,4,5,5,5,5,5,4,5,4,4,4,My manager is so fantastic. I am fantastic with the leadership.,Positive
512ad765-61b1-412f-b282-6b3af3d58f8b,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,2,1,2,2,1,2,1,The tools and resources provided are toxic to perform my job effectively.,Negative
8507efde-a58f-4473-bc3c-250f49bc6245,5,4,5,4,4,5,4,5,4,5,4,5,5,5,5,4,5,4,5,4,5,5,5,5,5,4,5,5,4,4,My manager is so valued. I am valued with the leadership.,Positive
d970148a-641d-4be1-9170-593d6a2ec37e,1,1,2,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,2,2,1,1,There's a stagnant culture and a stagnant of respect.,Negative
36e2f0e7-10dd-4904-9a17-69e39b03de1d,1,1,2,1,2,2,1,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,2,2,1,2,1,1,1,1,There's a mess culture and a mess of respect.,Negative
bbeecf5c-ff08-4017-a9be-86fb75ec64ff,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,2,There's a poor culture and a poor of respect.,Negative
7bbaa8af-815e-4875-9a1e-cf58b695223f,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,1,2,"My contributions feel completely mess, and I am not mess for my work.",Negative
9bb2f3f1-d40c-4ca4-8d98-d4246a3bd111,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,Communication is a poor here. I am poor with management.,Negative
96f13b62-9cb5-4197-a7b4-0c4f6f39caaa,2,1,1,1,2,2,1,2,2,1,1,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2,1,2,1,2,I've found career progression to be stagnant and unclear.,Negative
a37a8ab6-b9ad-4897-b0a3-4cac6fefad34,1,1,2,1,2,2,1,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,There's a toxic culture and a toxic of respect.,Negative
dfd6e0c5-f036-4e89-85d2-4cd20f52a010,4,4,4,3,3,4,3,4,3,4,3,4,4,4,3,4,3,3,3,4,3,3,3,4,3,3,4,3,3,4,My job is average. The responsibilities are average.,Neutral
37fa9533-78c6-455a-8d90-7f79580078e8,3,3,3,4,4,3,4,3,3,3,4,4,4,3,4,4,3,4,4,3,4,3,3,3,4,4,4,4,3,4,The company's approach to innovation is quite regular.,Neutral
8c3afff8-8a12-423a-9446-eb1e481223b4,2,2,2,2,1,2,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,I've found career progression to be stagnant and unclear.,Negative
e3f8c31c-3e0c-46f5-80b8-3cce4f43cfab,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,3,4,4,Everything is just okay. There's nothing much to say.,Neutral
da0cbac0-2c98-407f-86a9-fb3ed46cda29,1,2,2,1,2,2,1,1,2,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,The workload is difficult and I have a difficult work-life balance.,Negative
b4d6829a-7f1f-4a38-8dc3-44f7a8ed4137,4,5,5,4,4,5,4,5,4,4,5,5,5,5,5,4,5,5,5,4,4,4,5,5,5,5,4,5,4,5,I'm truly happy with the recognition I've received.,Positive
b415b339-3472-4c46-8e75-3a027bbd319c,3,3,3,4,3,4,3,4,3,4,4,4,4,3,3,3,4,4,3,4,4,3,4,3,3,3,3,3,3,3,I find the level of autonomy to be adequate.,Neutral
31b04f83-d8b4-449a-9f3f-70165e6766ec,5,5,5,4,5,4,5,5,4,4,5,4,5,4,4,5,5,4,4,4,5,4,4,5,5,4,5,5,5,4,The professional growth opportunities here are great.,Positive
3f0a2c77-8303-4f40-8ffd-f7bf61c73b66,4,5,4,4,4,5,5,5,4,5,5,5,5,4,4,5,4,5,4,5,4,4,4,5,4,4,5,5,4,4,The professional growth opportunities here are valued.,Positive
93cde8e0-7812-4157-9ad7-bd4e0efe0174,4,4,4,5,5,5,4,5,5,5,4,5,5,5,4,4,4,5,4,5,4,4,5,5,4,5,4,5,5,4,I'm truly supportive with the recognition I've received.,Positive
b501a6aa-f320-4b5f-b9fc-0504b7411399,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,2,1,1,2,2,There's a unbearable culture and a unbearable of respect.,Negative
8c2bdacb-e708-466f-85e1-ba9c4b479911,5,4,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,4,4,4,4,5,4,5,4,4,5,5,4,5,The company's mission is supportive and I feel aligned with its values.,Positive
af9c7ce0-751c-4417-8702-35c854a444c0,4,3,4,3,4,4,4,4,3,4,3,3,3,3,4,3,3,3,3,3,4,3,4,3,4,3,3,4,3,3,I find the level of autonomy to be okay.,Neutral
37ea0e0f-92b0-4767-bea0-c98ee5dcb737,4,5,5,4,5,5,5,5,5,5,4,5,4,4,5,5,5,5,4,5,4,4,5,5,4,5,5,4,5,5,The compensation is enjoy and I feel enjoy enjoy.,Positive
f454b4d7-34c9-4d58-a57f-7c36d4daf254,4,4,5,5,5,5,5,4,4,4,5,5,4,5,4,4,4,5,4,5,5,5,4,5,5,5,4,4,4,4,My manager is so love. I am love with the leadership.,Positive
379e15e4-a274-4bda-9701-b2d9212bc52a,4,5,5,5,4,5,4,5,4,4,5,5,4,4,5,4,5,5,4,4,5,5,4,4,5,4,5,5,5,5,The compensation is fantastic and I feel fantastic fantastic.,Positive
592e82fa-b23c-4148-84f6-9e7af4174ae5,5,5,4,5,5,4,5,4,4,4,5,5,5,4,4,5,4,5,4,4,5,4,5,4,4,4,4,5,5,5,The professional growth opportunities here are proud.,Positive
378a5790-5ed6-4caa-9762-adf00d5bef1b,3,4,4,3,4,3,3,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,3,3,3,3,3,4,4,3,I have mixed feelings. The new policy is normal.,Neutral
4a3f9bc3-bc73-4a1d-991e-9a8d06e7ac56,5,4,4,4,5,5,5,4,5,4,5,4,4,4,4,5,4,4,4,5,5,5,4,5,5,4,5,5,5,5,My manager is so enjoy. I am enjoy with the leadership.,Positive
6a414f24-28a3-4659-9d38-a2fe1c73d8da,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,1,1,Communication is a unhappy here. I am unhappy with management.,Negative
be3933d2-d7b5-4f3c-9271-e418c284e8ac,5,4,5,5,5,5,5,5,5,4,5,4,5,4,5,5,5,4,4,4,4,4,5,4,4,5,4,4,5,4,The company's mission is great and I feel aligned with its values.,Positive
eb979479-3887-4d10-b12d-7c795aa8b330,5,4,4,5,4,4,5,4,5,4,4,5,4,4,4,4,4,5,5,4,4,5,5,5,5,5,5,5,5,4,The workplace environment is proud and promotes proud collaboration.,Positive
3efd5a92-88bd-4de7-a23a-0a408bdd0e4d,4,3,3,4,3,4,4,4,4,4,4,3,4,4,3,4,4,3,4,3,3,4,4,4,3,4,3,3,4,3,The training provided is acceptable. It serves its purpose.,Neutral
d73468b7-db85-4bbc-aa28-d38de61f22b9,3,4,3,4,4,3,4,3,4,4,3,3,4,3,3,4,3,4,3,3,3,4,4,3,4,3,3,3,3,3,My benefits are typical and meet my basic needs.,Neutral
aaf08344-5d21-4aee-8bb3-54f95ed77ddd,2,2,2,1,2,2,1,2,1,1,2,1,2,1,2,1,1,1,2,2,2,1,2,1,1,1,2,2,2,1,"My contributions feel completely difficult, and I am not difficult for my work.",Negative
9cda0ea5-ec7a-471d-bbcf-ccf518c9bd45,5,5,4,5,4,4,4,4,4,5,5,4,5,5,4,5,4,4,4,4,4,5,5,4,4,5,4,4,5,5,The workplace environment is fantastic and promotes fantastic collaboration.,Positive
79107406-130f-4fda-a010-9ffd82cbc47e,3,4,3,3,4,3,4,3,3,4,4,3,4,3,4,3,4,3,3,3,4,4,3,4,4,3,3,4,4,3,Everything is just fine. There's nothing much to say.,Neutral
0a1b201e-be3c-476e-a0ff-c943b377ba1e,3,3,3,3,3,4,3,3,4,4,3,3,3,4,4,3,3,3,4,4,3,3,3,3,3,3,4,3,3,3,I have mixed feelings. The new policy is expected.,Neutral
aac191b7-d321-46a7-bdb9-b049bfa55b5e,4,3,4,3,4,4,3,3,3,4,3,3,4,3,4,4,4,3,3,3,3,3,3,4,4,3,4,4,4,3,I have mixed feelings. The new policy is standard.,Neutral
057b7ee9-8578-4e7b-83a9-cd490c8b6039,1,2,1,1,1,1,2,2,1,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1,2,1,2,2,2,The tools and resources provided are low to perform my job effectively.,Negative
dacf0f47-8d28-4903-b7ff-521d01e96412,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,"My contributions feel completely unbearable, and I am not unbearable for my work.",Negative
79d8217c-6123-4f3c-88d0-b92519f05777,1,1,2,1,2,2,1,2,1,1,2,1,2,2,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,Communication is a poor here. I am poor with management.,Negative
0b72f719-c452-40c3-aaa5-7162f0ccb059,4,5,5,5,4,4,4,4,4,5,4,4,5,4,4,4,5,5,4,5,4,4,5,5,4,4,4,5,4,4,I'm truly valued with the recognition I've received.,Positive
6a2f51b4-9787-4876-94d1-e1b29f72d9e8,5,4,4,5,5,4,4,5,5,5,5,4,5,4,4,4,4,5,4,5,5,5,4,4,4,4,4,5,5,4,I am excellent with the company culture.,Positive
67127732-3e29-427e-b9db-7fe39e86761d,3,3,4,3,3,3,4,3,4,4,4,3,3,4,4,4,3,3,3,4,3,3,4,3,4,4,4,3,4,3,My benefits are okay and meet my basic needs.,Neutral
7c60809b-2fa3-47d0-9665-0c7aa41e7474,1,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,1,1,2,The tools and resources provided are problem to perform my job effectively.,Negative
83ab11dd-694a-4f68-84ba-48fce20a3f88,5,4,5,5,4,5,5,4,4,5,5,5,4,5,4,5,5,4,5,5,5,5,4,5,4,4,4,5,5,4,The company's mission is wonderful and I feel aligned with its values.,Positive
11106468-4c09-435a-a54e-c12387c85e53,5,4,4,5,4,5,5,4,5,4,5,4,4,4,4,4,5,4,5,4,4,4,5,5,4,4,5,5,5,5,I feel fantastic about my job. The team is fantastic.,Positive
7eb1ec52-9db6-4aef-a9c1-226d0c066ea1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,2,I've found career progression to be problem and unclear.,Negative
6fa7781f-768a-48c7-ae80-6653e03027bf,3,3,4,3,4,4,3,3,3,4,3,4,3,4,4,3,4,4,3,3,4,4,4,3,4,3,3,4,4,3,I have mixed feelings. The new policy is regular.,Neutral
aa33d09d-540f-4d81-a00b-ff55b6a19cd2,4,4,4,4,4,3,3,4,4,3,3,4,3,3,4,3,4,4,4,3,4,4,3,3,4,3,4,3,4,4,My benefits are okay and meet my basic needs.,Neutral
1647292e-4699-4961-b475-7382c4b48011,4,4,5,5,5,5,5,5,4,5,4,4,4,5,5,4,5,4,5,5,4,5,5,5,5,5,4,5,5,5,The company's mission is wonderful and I feel aligned with its values.,Positive
f89f4d81-5b00-4c65-aa48-e830b4228111,5,4,5,5,5,4,5,4,4,5,5,4,5,4,4,4,4,5,5,4,5,5,4,4,5,5,4,4,4,5,I feel great about my job. The team is great.,Positive
3ce1da76-19c0-4d10-b4ca-49f01ad919e7,5,4,5,4,4,5,4,5,4,4,5,5,4,5,5,4,4,5,5,4,5,4,5,4,5,5,4,5,4,5,I am happy with the company culture.,Positive
a7e143a3-1600-4b67-b693-6192c856896d,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2,1,2,1,1,I've found career progression to be poor and unclear.,Negative
6c371026-c41f-404d-9422-f1082c74177c,5,5,4,5,5,4,4,5,5,4,4,4,5,5,4,5,5,5,4,4,5,4,5,5,5,4,5,4,4,4,My manager is so fantastic. I am fantastic with the leadership.,Positive
c7f7043d-22df-49c5-815d-58ba61cf19d8,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,5,4,4,4,4,5,5,5,4,I am great with the company culture.,Positive
32d4d733-f018-4c35-ac13-7c56145b2c1d,1,1,1,2,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,"My contributions feel completely toxic, and I am not toxic for my work.",Negative
17ad5d9d-aa7b-466a-acca-771907ada696,1,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,"My contributions feel completely difficult, and I am not difficult for my work.",Negative
9346e75b-8666-4fee-aa77-96874c495309,5,5,5,4,4,5,4,4,5,5,4,4,4,4,5,5,5,5,5,4,4,5,4,5,4,5,5,5,4,4,The company's mission is excellent and I feel aligned with its values.,Positive
b4074587-1683-438c-aff8-77d37d55fa25,3,4,4,3,4,3,3,3,4,3,3,3,3,4,3,3,4,3,3,4,4,3,4,3,4,4,4,4,3,4,I find the level of autonomy to be typical.,Neutral
3ca1977e-c1da-44f7-b5c2-4e214cee5bba,4,4,3,3,3,3,4,3,4,4,4,4,3,3,4,4,3,3,4,3,4,4,3,3,4,4,3,4,3,3,The training provided is okay. It serves its purpose.,Neutral
2d1e0ad2-1124-4d3f-a200-02019584cd77,4,4,4,4,4,4,5,5,4,5,4,4,4,4,5,4,5,5,4,4,4,4,5,5,5,5,4,5,5,5,The workplace environment is excellent and promotes excellent collaboration.,Positive
c25dd131-7a70-478b-abfe-030a7ce97505,5,5,4,5,4,4,5,5,4,4,4,5,5,5,5,4,5,5,5,4,4,5,5,4,4,4,4,4,4,5,I feel excellent about my job. The team is excellent.,Positive
6c2a5bfc-4020-47b9-84e1-854aa1f05463,5,4,5,4,4,5,5,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,4,4,4,5,4,4,The professional growth opportunities here are excellent.,Positive
93b38f28-5fb1-4d05-9b85-6273049e8aa8,4,3,3,3,4,4,4,3,4,3,4,4,3,3,4,3,3,3,4,4,3,4,4,4,3,4,4,3,4,3,I have mixed feelings. The new policy is standard.,Neutral
9ab89310-3490-46ef-84e9-848dc91986a4,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,"My contributions feel completely terrible, and I am not terrible for my work.",Negative
c02ec379-3caa-48d4-97e1-7663b9586d10,3,4,4,3,3,4,4,3,4,4,3,4,3,3,3,4,4,4,4,3,4,3,3,3,3,4,4,4,4,4,I have mixed feelings. The new policy is average.,Neutral
e58c88bb-a76a-43cb-b21e-c20fec2cfa4d,4,3,4,3,3,4,4,4,4,3,3,3,4,3,3,3,3,4,4,4,4,3,4,4,3,3,3,4,3,3,My benefits are average and meet my basic needs.,Neutral
177381ae-5709-4361-aa74-6d20beafaeae,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,The workload is unhappy and I have a unhappy work-life balance.,Negative
b986c538-e001-4130-9765-248c0e1c7875,4,4,4,4,5,5,5,4,4,5,5,5,4,4,5,5,4,4,4,5,5,4,4,5,5,5,4,5,4,5,The compensation is wonderful and I feel wonderful wonderful.,Positive
e577e310-9c76-49d4-a13d-2013f4e74fe1,1,2,2,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,The recent organizational changes were communicated in a terrible manner.,Negative
294d1550-de86-4529-b25c-017addea4c86,5,4,4,5,5,5,5,4,4,4,4,4,5,5,4,4,5,4,5,5,4,4,4,4,4,4,5,5,5,5,The professional growth opportunities here are excellent.,Positive
68e1c4c7-6a5e-4144-8131-22b16e91daa1,4,4,3,3,3,4,3,4,4,4,4,4,3,4,4,4,3,3,3,4,4,4,3,4,3,4,4,4,4,3,My job is adequate. The responsibilities are adequate.,Neutral
e7c3fc2a-5131-4afd-86c9-6a7b956f47ae,2,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,The workload is low and I have a low work-life balance.,Negative
e2e89643-27f3-4719-82de-43109f8f5081,3,4,4,3,4,4,3,3,4,3,3,3,4,3,4,3,3,3,4,4,3,4,3,3,4,4,4,4,4,3,Everything is just standard. There's nothing much to say.,Neutral
b63106fe-dbae-40af-8289-a7421b1eb28c,5,5,5,4,4,5,5,4,4,4,5,4,4,4,4,5,5,5,4,4,4,4,4,5,4,4,4,5,5,5,I am happy with the company culture.,Positive
7d1a6a10-85f9-426d-8d91-08d612d9ae73,5,5,5,5,5,4,5,5,5,5,4,4,4,5,5,5,5,4,5,4,5,4,5,4,4,5,5,4,5,4,I am happy with the company culture.,Positive
0aeed65d-8d32-4e08-90ad-aac528a0bc7e,3,4,4,3,4,3,4,4,4,3,3,3,3,4,4,4,3,3,3,4,3,3,3,4,4,3,3,4,4,3,I find the level of autonomy to be typical.,Neutral
de9c88a9-9d67-4e10-b5db-08cecc48c580,4,5,5,5,4,4,5,5,5,5,4,5,4,5,5,4,5,4,5,5,5,4,5,4,4,4,5,4,4,4,I'm truly fantastic with the recognition I've received.,Positive
5cfdf1d3-2cf1-4567-a907-18c6062eb3be,3,4,3,3,3,4,4,4,3,3,4,4,3,3,3,3,3,3,3,4,3,3,3,4,4,3,4,3,3,3,My benefits are expected and meet my basic needs.,Neutral
1497bf31-0a1e-4ce9-86bd-5295a06550d4,3,3,3,3,3,3,3,3,4,4,3,3,4,4,3,3,4,4,4,3,3,4,3,4,3,3,4,3,3,4,The training provided is expected. It serves its purpose.,Neutral
227ddba3-6c11-4c44-ac5e-9953b2af9c16,5,4,4,4,4,4,4,4,4,5,5,4,4,4,5,5,4,4,5,5,4,5,5,5,4,4,5,4,4,4,The company's mission is supportive and I feel aligned with its values.,Positive
cc323fe3-7c16-4645-bcd9-63bf1316e3ff,4,4,4,3,3,4,4,3,3,4,3,3,3,4,4,3,3,4,4,3,3,4,3,3,4,4,4,3,3,3,The company's approach to innovation is quite okay.,Neutral
b70b1a7f-19e1-44cd-88e9-b7a6129e3c1b,1,2,2,2,1,2,1,2,1,2,2,1,2,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,2,1,"My contributions feel completely problem, and I am not problem for my work.",Negative
23338d1c-891f-41ea-afeb-c43b43ce7925,3,3,3,4,3,4,4,4,3,4,4,3,4,3,4,4,3,4,3,3,3,3,4,4,4,3,3,3,3,4,My job is typical. The responsibilities are typical.,Neutral
6c846c51-c231-4648-a948-0274033eb41a,5,4,5,5,5,5,4,4,5,5,5,5,4,4,4,4,5,5,5,5,5,4,4,5,5,5,4,5,5,5,The company's mission is wonderful and I feel aligned with its values.,Positive
7ca01187-c144-4c0f-bc9d-78c9b3f6143e,3,3,4,3,4,4,3,4,3,3,3,4,4,4,4,4,4,3,3,3,3,4,4,3,4,3,3,3,3,4,My job is normal. The responsibilities are normal.,Neutral
f2aded37-659b-49d6-952f-f4b88a7f9320,5,4,4,5,4,4,5,5,4,5,4,5,4,4,5,4,4,5,4,4,5,5,5,4,5,4,4,5,5,4,The professional growth opportunities here are great.,Positive
98fbc982-44ea-49c6-8b8d-49297bcac999,3,4,4,4,3,4,4,4,3,3,4,3,3,4,3,4,4,4,3,3,4,3,4,4,4,4,4,4,3,3,Performance evaluations are expected and generally follow the same format.,Neutral
5d728a3b-3128-4e2e-89cf-e7624e043f92,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,The workload is poor and I have a poor work-life balance.,Negative
d0be7071-efd1-4e14-b0c4-1f029959cc94,5,4,5,4,5,5,4,4,4,4,5,4,5,4,4,5,4,4,5,4,4,5,4,4,5,5,5,5,5,5,My manager is so love. I am love with the leadership.,Positive
68e6bd5a-c2a1-4a08-a17c-eb7fb7dd5715,2,1,1,2,1,2,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,1,2,Communication is a poor here. I am poor with management.,Negative
3dd0ecc0-d265-4b47-b831-c8748c7beb6e,2,1,1,1,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,There's a difficult culture and a difficult of respect.,Negative
71dcb4f8-13ae-4393-9206-273ebdfd3d2e,5,4,5,5,5,4,4,4,5,4,5,4,5,5,5,4,4,5,4,5,4,4,5,5,4,5,4,4,5,4,My manager is so supportive. I am supportive with the leadership.,Positive
d4fa7eb8-81cc-4d22-aed2-514dbc9b8048,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,4,4,4,5,4,5,4,4,5,5,5,5,4,5,The compensation is supportive and I feel supportive supportive.,Positive
f956c5a3-5049-4fa6-87f9-ad1d1c3b8d09,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,There's a stagnant culture and a stagnant of respect.,Negative
fa37034a-4c9a-4e68-85b4-94c673fc46cf,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,1,1,2,1,The tools and resources provided are unbearable to perform my job effectively.,Negative
