uid,review_date,salary_fairness,compensation_competitiveness,benefits_adequacy,workload_balance,schedule_flexibility,leave_policies_adequacy,mission_values_meaningful,positive_inclusive_culture,company_values_alignment,diversity_hiring_promotion,employees_feel_included,respectful_welcoming_environment,professional_growth_opportunities,training_skill_development,clear_career_paths,manager_communication_clarity,raising_concerns_comfortability,manager_support_for_employees,free_text_box
f6dbf78d-e7e9-4f41-8b66-70cf8e003ab8,2023-07-27,3,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,4,My job is adequate. The responsibilities are adequate.
5fc0b564-8702-47e5-ac7d-9b98927a1d6e,2024-06-22,5,5,5,4,4,4,4,4,4,4,4,4,5,4,4,5,4,5,The compensation is valued and I feel valued valued.
016a4303-e976-46bd-8961-d460adf4411e,2024-08-06,5,5,4,4,5,4,4,5,4,5,4,4,5,5,4,5,5,5,I'm truly excellent with the recognition I've received.
9208f675-450b-4ab7-ad00-7c5532e94450,2023-03-01,3,3,4,4,4,3,3,4,3,5,4,4,3,4,3,3,4,3,My job is expected. The responsibilities are expected.
abfe04b7-a483-4b3b-b77d-796051386853,2024-03-05,4,4,4,4,3,4,3,4,3,5,3,4,3,4,3,3,3,4,Performance evaluations are regular and generally follow the same format.
2acd8600-28ac-40e8-afcc-34d14f48264d,2024-10-18,4,3,4,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,Performance evaluations are expected and generally follow the same format.
554f0c97-c5a5-4400-89d4-2aa92607a874,2024-08-27,5,5,4,4,5,5,5,4,5,3,4,5,4,5,5,4,4,5,My manager is so excellent. I am excellent with the leadership.
df51b3ec-30b5-4577-adaa-778d6423b584,2023-11-05,3,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,3,4,The company's approach to innovation is quite adequate.
dddfc1e6-070d-48c5-beb7-36f598971317,2024-06-03,2,2,2,1,2,2,2,1,2,2,3,1,2,2,1,2,2,2,The recent organizational changes were communicated in a toxic manner.
99b0c6ad-4102-40f1-af4f-2424cea4aeaf,2024-08-13,5,4,4,5,5,5,4,4,5,3,3,5,4,4,4,4,4,5,My manager is so excellent. I am excellent with the leadership.
b50dec7d-6c6c-43dd-9f12-28aeb02a27a3,2023-01-27,5,5,5,5,4,4,4,4,4,4,5,4,5,5,5,5,4,4,I'm truly supportive with the recognition I've received.
8ed9eb68-d2cb-49c5-a87d-453e31602c44,2024-11-16,2,1,1,1,1,2,2,1,2,1,2,2,1,2,1,2,2,1,Communication is a unbearable here. I am unbearable with management.
5025276c-4edc-4318-b351-b0e7cf340aa8,2024-07-15,5,5,5,4,5,4,4,5,5,4,3,5,4,4,4,5,4,5,The company's mission is proud and I feel aligned with its values.
993efa28-f888-4b6d-b87b-0fccf08e5309,2023-07-18,3,3,3,4,4,3,4,4,3,4,4,5,4,3,3,4,4,4,I have mixed feelings. The new policy is normal.
7dc67e3a-90df-485a-9c11-7aa8a325cb47,2024-01-22,5,4,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,4,The compensation is supportive and I feel supportive supportive.
807fac2e-c44f-48a3-8405-aba17b9cb432,2023-12-15,2,1,1,2,2,2,1,1,2,1,1,1,1,2,2,1,2,2,I've found career progression to be low and unclear.
ec5b8a4d-5410-4b52-bbb0-131779f99838,2024-11-23,1,1,2,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,I'm low with my salary. It is low for my experience.
a2a38dab-d38d-4c4a-a6bc-4fd56bfb3fa0,2024-06-19,4,3,3,3,4,4,4,4,3,4,3,4,3,3,3,4,4,3,Performance evaluations are regular and generally follow the same format.
507a4054-bfda-4d2a-935c-ce6ad0a5931d,2024-01-13,4,4,4,4,4,5,5,4,3,4,5,4,5,4,5,4,5,5,The professional growth opportunities here are valued.
c0c1a544-96d9-4cc7-a28a-82ebb5f2c9c9,2024-07-11,5,5,4,4,4,4,5,4,4,5,4,3,5,5,5,4,5,5,I'm truly supportive with the recognition I've received.
2231d676-7774-417b-8d8e-b731054cd69b,2024-06-10,1,2,1,1,2,2,2,2,3,3,2,3,2,2,1,2,1,2,"My contributions feel completely unbearable, and I am not unbearable for my work."
01d2f367-cb53-4068-85e7-795372dba16b,2023-06-02,1,2,2,2,1,2,1,1,3,1,2,1,1,1,1,1,1,1,The recent organizational changes were communicated in a unhappy manner.
98aa04aa-b3ee-4cc1-8196-92a4461372b0,2023-07-25,3,4,4,3,4,4,4,3,4,3,3,3,4,3,4,4,3,4,I have mixed feelings. The new policy is adequate.
7da036d8-1ef9-4e50-b2ab-5ad830574367,2024-03-30,3,3,4,4,4,4,3,4,4,4,3,2,3,4,3,3,4,4,Performance evaluations are acceptable and generally follow the same format.
3821eda6-fcae-4d25-8ba4-23f6810b2097,2023-09-30,2,2,2,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,Communication is a problem here. I am problem with management.
27a35bf1-a323-4a97-af46-6e431916ec1e,2023-08-24,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,There's a mess culture and a mess of respect.
db94592b-22c1-449e-be7a-6a9124e441c5,2024-06-04,5,4,4,5,5,4,5,4,4,4,3,4,5,5,5,4,4,5,The professional growth opportunities here are enjoy.
c630d0a4-f267-4462-b225-5ba7f918456d,2024-11-08,4,4,3,4,4,3,4,4,4,4,3,4,3,4,4,4,3,4,The company's approach to innovation is quite acceptable.
85b98129-da91-472a-8e91-2dc99b1ab322,2024-12-26,2,2,2,1,2,1,1,1,1,1,2,1,2,2,1,2,1,2,I'm terrible with my salary. It is terrible for my experience.
36d68d88-dcdb-4bae-8244-1db2a58753f2,2024-05-15,4,4,5,4,5,5,4,4,3,5,5,5,5,5,5,5,5,5,I am wonderful with the company culture.
476413fa-d3b8-4906-86c1-4ef25c9a9cbd,2023-04-27,4,3,3,4,3,4,4,4,3,4,4,4,3,4,4,3,4,3,The training provided is okay. It serves its purpose.
c47bef36-5470-4904-9292-7b1d40268c68,2024-01-21,1,1,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,"My contributions feel completely poor, and I am not poor for my work."
56b32418-f08d-4bea-9c3a-9457a4ade733,2023-12-10,2,2,2,1,2,2,2,1,2,1,3,2,1,2,1,2,2,2,"My contributions feel completely problem, and I am not problem for my work."
94bf0996-a9c6-4872-bab7-47dbe827bd73,2024-08-06,2,2,1,1,1,2,1,2,2,1,2,1,2,1,1,2,1,1,I've found career progression to be problem and unclear.
a5aa0089-659f-44e7-95b0-c3408af4d801,2024-01-30,1,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,I've found career progression to be stagnant and unclear.
ada72dfa-027c-4f83-8b4a-7597f9096ec3,2023-03-05,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,I've found career progression to be terrible and unclear.
fde09500-1d55-48b1-922c-414fd22cf886,2024-12-17,4,5,5,5,5,5,4,5,5,5,5,4,4,4,4,5,4,4,The company's mission is proud and I feel aligned with its values.
920048a9-5079-4ff2-9d50-2350946f5e9a,2024-12-21,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,The workload is poor and I have a poor work-life balance.
256b76b0-5bce-4157-8baa-fff07f6bdfa6,2023-03-13,2,1,1,2,2,1,1,2,2,1,1,2,1,1,2,1,2,1,"My contributions feel completely mess, and I am not mess for my work."
d35f122c-7fbd-4f0b-ac36-40ff8af824bd,2023-10-01,5,4,4,5,5,5,5,5,5,4,5,5,4,4,4,4,4,5,I am valued with the company culture.
48ccb8fb-da96-4c8a-8d6a-80bca1ee2060,2023-11-16,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,There's a difficult culture and a difficult of respect.
33362eb4-5318-4d6d-9829-fad76f54b72c,2023-12-04,2,1,1,2,1,1,2,2,1,2,1,2,1,1,2,2,2,2,I'm mess with my salary. It is mess for my experience.
a1876c20-00f3-44b3-8858-8fbcc2024ea2,2024-01-01,4,4,4,4,4,5,5,4,4,3,5,5,5,4,4,5,4,5,My manager is so wonderful. I am wonderful with the leadership.
8bb98ddd-ca0f-42f3-8d80-2e9841f37201,2024-05-09,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,"My contributions feel completely unbearable, and I am not unbearable for my work."
d02220f2-1865-4844-a90a-01b5051bae66,2024-08-29,5,5,5,5,4,4,4,4,5,5,5,5,4,4,5,5,4,4,The compensation is valued and I feel valued valued.
ed99382d-3807-4683-83e3-091aa2f32cb0,2023-06-15,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,1,I'm mess with my salary. It is mess for my experience.
0168b423-48ee-48a6-89fa-dbff7cb1fce3,2024-06-27,4,5,5,4,4,4,5,5,5,5,4,5,5,4,5,4,5,4,The compensation is valued and I feel valued valued.
5e68ec5f-6435-46c4-a5ac-715c05cecdec,2023-01-11,4,3,3,3,3,4,4,3,4,4,4,4,3,4,3,4,3,3,Everything is just fine. There's nothing much to say.
7175d9ce-c909-48b4-bae8-4e3678e348e9,2023-10-28,4,4,4,4,5,4,4,5,4,4,5,4,5,5,4,4,5,5,My manager is so enjoy. I am enjoy with the leadership.
6621e8de-d5e5-4d8f-8c8d-8f845189de70,2024-12-29,3,4,3,3,3,3,3,3,4,2,4,3,3,4,4,4,4,3,I have mixed feelings. The new policy is expected.
8647e7b8-4b10-4c4d-8774-21591c5dd2b2,2023-04-12,4,4,3,4,4,4,3,3,2,3,3,3,3,4,4,3,3,3,Everything is just fine. There's nothing much to say.
bb449211-4e15-40ce-9d61-3bf625e0747d,2024-02-29,4,4,5,5,5,5,4,5,4,5,5,4,4,5,5,4,4,5,My manager is so wonderful. I am wonderful with the leadership.
f0ff43c7-7421-4484-8bc8-8f59b04748f3,2024-01-27,1,1,1,1,2,2,2,2,2,2,3,3,2,2,2,2,1,2,The recent organizational changes were communicated in a problem manner.
79e60617-b94c-4e30-b195-4c3f68312569,2023-08-02,4,4,3,3,3,4,4,3,3,3,4,4,4,3,3,3,3,4,The training provided is regular. It serves its purpose.
e54bc366-c110-42df-8dec-2fbd6ebbb99a,2024-11-21,3,4,3,4,3,3,3,4,3,5,3,2,4,4,4,3,3,4,My job is expected. The responsibilities are expected.
91ecff22-2956-48d5-a1e0-dc9d9b045c58,2023-03-29,4,3,4,4,3,3,3,4,3,4,3,4,4,4,4,4,3,4,Performance evaluations are regular and generally follow the same format.
303073b5-452f-4bc4-b127-6ac863998198,2024-07-06,4,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,I am excellent with the company culture.
c9eed706-40e0-40f9-9016-1df532df5abc,2024-02-05,1,2,2,2,2,2,1,1,2,1,2,1,2,1,2,1,1,1,The workload is unhappy and I have a unhappy work-life balance.
fe489c95-79a5-41a5-87bc-fe2e7750dd09,2024-08-10,2,2,1,1,1,1,2,2,2,1,1,2,1,2,2,1,2,1,I'm unbearable with my salary. It is unbearable for my experience.
e0f10be6-56aa-4542-9522-f490a8a270e9,2023-02-15,1,1,2,1,2,2,2,1,3,2,2,2,1,1,1,2,2,2,"My contributions feel completely low, and I am not low for my work."
8b9808ef-f93e-471f-8c05-e6ede6f2ae79,2024-11-02,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,There's a mess culture and a mess of respect.
5eb2b22a-2d28-4915-8609-6d2ef7599d9a,2024-04-07,4,3,3,4,4,4,4,3,5,3,4,4,3,3,3,3,4,3,Everything is just regular. There's nothing much to say.
a0b8ae69-7eec-4d64-aa70-d3b91dd77071,2024-08-14,2,2,1,2,2,1,2,2,2,3,1,2,2,1,2,2,1,1,"My contributions feel completely low, and I am not low for my work."
c3c7f3bc-4d1c-462b-bf21-f080c802c4c6,2023-11-06,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,The recent organizational changes were communicated in a stagnant manner.
188919c2-785d-4e9f-9cb9-84587187f936,2023-03-27,3,4,4,3,3,4,3,3,5,3,2,3,4,3,3,3,3,4,My benefits are normal and meet my basic needs.
75004f06-a538-43c9-8cde-0b5fc2595b4a,2023-04-02,4,4,4,4,3,3,4,4,3,5,2,2,3,3,4,3,4,3,The company's approach to innovation is quite okay.
7672fe3a-a056-45cd-8f35-3b47a6459f97,2024-10-21,1,1,2,2,1,2,2,1,3,2,1,1,2,1,1,2,2,2,The recent organizational changes were communicated in a terrible manner.
78bf6551-c96a-47d6-8985-d8811cb53b5e,2024-11-03,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,5,4,I feel love about my job. The team is love.
375a775c-8c37-4e09-b007-e9b022f72461,2024-12-14,4,3,3,4,3,3,4,4,4,5,4,4,3,4,4,3,3,4,I have mixed feelings. The new policy is okay.
175c55a1-01d6-47cd-ba98-ceab2e117db7,2023-08-30,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,2,1,2,I've found career progression to be low and unclear.
9c798cb1-803a-4f63-bfd8-949ecbc7c55d,2023-01-02,4,3,4,4,4,4,3,3,4,2,2,3,4,4,3,4,3,4,The company's approach to innovation is quite regular.
8ab732fd-bac8-4e39-914f-73abd5526b50,2023-08-13,4,4,4,3,3,3,4,3,3,3,3,2,4,4,3,4,4,3,The company's approach to innovation is quite okay.
4c1a4869-4924-4974-87c0-e2d53cf971b8,2024-08-11,2,2,1,1,2,2,2,1,3,1,2,1,1,1,1,2,2,2,"My contributions feel completely unbearable, and I am not unbearable for my work."
c6d63898-edf3-409f-980b-68b26155f7dd,2023-04-26,4,5,5,5,5,4,5,5,4,5,4,5,5,4,5,4,4,5,My manager is so great. I am great with the leadership.
b56e2f03-aa48-4345-849a-40056d5bb479,2024-10-27,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,1,2,1,I've found career progression to be problem and unclear.
beba6e08-fc0a-4dff-8d65-d19aa03c2dc7,2023-04-13,4,4,4,4,4,4,4,4,3,5,4,4,4,3,3,4,3,3,I find the level of autonomy to be normal.
271742d0-2148-4923-8737-8ffbe28aaf88,2023-07-13,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,The recent organizational changes were communicated in a unbearable manner.
167b4364-8a88-452b-bf6c-20117cf3d33c,2023-06-15,5,4,5,4,4,5,4,5,3,5,3,4,5,5,4,5,4,5,The workplace environment is love and promotes love collaboration.
d8be57ea-22a0-4649-8688-e0b7ae5d5e82,2023-03-31,4,4,3,3,4,3,4,3,3,3,3,4,4,4,4,4,4,4,The company's approach to innovation is quite fine.
c2eb7218-2487-4808-a6e5-211a22da0913,2024-11-16,4,4,4,4,4,3,4,3,3,3,4,4,4,4,4,4,3,3,My benefits are regular and meet my basic needs.
69bc071d-2c5f-4533-ad42-eb146159f374,2023-05-02,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,The workload is unbearable and I have a unbearable work-life balance.
f9eb1bf3-1dbb-4e02-8be6-077ad8964a5f,2023-05-23,1,2,2,1,1,1,2,1,2,1,2,1,2,2,1,1,2,1,The workload is mess and I have a mess work-life balance.
203c7141-4213-4325-bf85-ea778826337b,2023-04-16,5,4,4,4,5,5,4,5,5,5,5,5,4,5,4,4,5,4,The workplace environment is excellent and promotes excellent collaboration.
d7ff4c05-5ecd-4065-be2a-14433c8a47a4,2024-03-03,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,There's a terrible culture and a terrible of respect.
a90bed84-5649-4e72-bde8-ec9f1067d8e5,2023-11-01,1,1,1,2,2,2,2,1,2,1,3,1,1,1,1,1,1,1,I'm mess with my salary. It is mess for my experience.
42b6ba3d-ff08-4f31-afe2-e5b28e38bada,2023-11-13,2,2,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,2,The tools and resources provided are difficult to perform my job effectively.
cc674a90-6a09-41a2-be2f-866d47e26e20,2024-09-26,1,2,2,1,2,1,1,1,2,1,3,2,1,1,2,1,1,1,Communication is a poor here. I am poor with management.
d04b3518-9eb3-40f7-a39e-f63eb62c8fda,2023-01-09,4,5,4,5,4,4,5,5,4,5,4,4,5,4,4,4,5,4,I feel supportive about my job. The team is supportive.
15c2ae15-25a4-4cd1-9969-8ebcf1fbeb5c,2023-03-14,2,2,2,1,2,2,2,2,2,3,1,1,1,1,1,2,2,1,"My contributions feel completely unbearable, and I am not unbearable for my work."
9d847a90-9924-41c5-936b-0b62d5ca8380,2023-12-25,4,5,4,4,4,4,5,5,3,5,5,5,4,4,4,4,5,5,I feel proud about my job. The team is proud.
762131a7-8eda-4b20-8c9a-6fda13833253,2023-08-11,4,3,4,3,4,4,4,3,3,3,4,4,4,4,4,3,3,4,The training provided is typical. It serves its purpose.
5703c1d2-60cd-48c1-8263-bb6e0812831f,2024-02-20,4,4,3,3,3,3,3,4,4,4,2,4,3,4,4,3,3,3,I find the level of autonomy to be standard.
10f492ec-b2a5-45e3-8ac0-4cd0293a8f8b,2024-07-06,3,4,3,4,4,4,4,3,4,3,3,4,4,4,3,4,4,3,Performance evaluations are standard and generally follow the same format.
c64901d8-9e38-4575-8977-b057d4666a31,2024-01-05,5,5,5,4,5,4,4,4,5,4,5,5,4,4,5,5,4,4,My manager is so excellent. I am excellent with the leadership.
e08c4d12-ac9b-42c6-aa64-253b8b263632,2024-12-16,2,1,1,2,1,1,1,2,3,3,2,2,2,1,1,1,1,2,There's a low culture and a low of respect.
e3ac1494-3ae7-4be3-9789-a681da83bcec,2023-09-21,4,3,4,3,4,3,3,3,5,2,4,2,3,4,3,3,3,4,My job is normal. The responsibilities are normal.
4b2c90fe-596d-4cef-b90e-b3df8a49474d,2024-11-20,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1,1,2,There's a stagnant culture and a stagnant of respect.
52ab9e67-b91a-4605-9aef-c6270539734d,2023-11-14,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,2,2,1,Communication is a problem here. I am problem with management.
f515ede2-d4cc-422c-a1cd-b2a1229085e6,2023-03-25,3,3,3,4,4,3,3,4,2,4,3,4,4,4,3,3,4,4,Performance evaluations are adequate and generally follow the same format.
4f864601-ec60-475b-994f-e3a8a115efee,2023-11-14,5,5,4,5,4,5,4,5,5,4,5,4,5,5,4,5,4,4,I am valued with the company culture.
09a535c1-5469-43fb-af89-b2a36d3ec260,2023-04-21,3,4,3,4,4,4,3,3,3,3,4,2,4,3,4,3,4,3,The company's approach to innovation is quite fine.
63c51dfb-37be-4484-a3bb-bca017bd9697,2023-09-08,3,3,3,3,3,4,4,4,4,4,3,4,3,3,4,4,3,3,I find the level of autonomy to be okay.
d3cb3f5c-aabe-419e-93e9-6a9af72e8fae,2024-01-18,3,3,4,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,My benefits are fine and meet my basic needs.
da3fc13f-b5d7-4ff7-bf94-768e2e08c2bc,2023-01-07,1,2,1,1,2,1,1,1,2,1,1,2,1,2,2,2,2,2,"My contributions feel completely unhappy, and I am not unhappy for my work."
6e337922-91a0-4ec2-b5eb-3f97b53d2c8b,2024-04-03,2,2,1,2,2,1,2,1,1,1,2,2,1,1,1,2,1,1,Communication is a toxic here. I am toxic with management.
b6c890cb-448c-4e0d-989b-74404b7fc902,2023-03-25,5,4,5,4,4,4,5,5,4,4,4,4,4,5,5,5,4,5,My manager is so great. I am great with the leadership.
02e315f0-d7fa-4ad8-b97d-983530e53822,2023-07-27,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,"My contributions feel completely toxic, and I am not toxic for my work."
18d869ba-7b0e-4190-976b-c1968c1315fb,2024-01-25,5,4,5,4,5,5,4,4,4,3,4,5,4,5,4,5,4,5,The compensation is great and I feel great great.
da48b9b0-8a73-4129-bfa5-a7192dae3b96,2023-11-10,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,2,Communication is a mess here. I am mess with management.
1cf33d90-9505-4780-bf2e-fa1de2b87173,2023-01-22,3,3,4,3,4,4,4,3,5,3,3,3,4,3,3,3,3,4,Everything is just okay. There's nothing much to say.
0e37f645-7556-498b-9829-88b64fee3aac,2024-02-14,5,4,5,4,5,5,4,4,4,3,4,4,5,4,5,5,5,4,The professional growth opportunities here are happy.
eada34c5-62be-4afb-b31c-e2cec31e7a66,2024-05-29,1,1,2,2,2,1,1,1,3,1,2,2,2,2,1,2,1,2,"My contributions feel completely poor, and I am not poor for my work."
13816128-75ca-417e-a2d8-3b5e43b49ae2,2023-05-07,5,5,4,5,5,4,5,4,4,3,4,4,5,5,5,4,5,5,I'm truly wonderful with the recognition I've received.
06ce964f-5417-49f4-b374-3e304fe5a961,2024-11-30,4,3,3,4,4,3,4,3,4,2,3,3,3,4,3,3,4,4,The training provided is fine. It serves its purpose.
f5c86f7b-a8ba-4cc2-80f5-0bb8e2f34af7,2023-01-14,3,4,4,3,3,3,3,3,3,3,4,2,4,4,3,3,4,4,I have mixed feelings. The new policy is typical.
80b179e2-0203-485b-a786-bafaceac4d52,2023-01-12,4,5,5,4,4,5,5,4,4,5,4,3,4,4,5,5,5,4,My manager is so wonderful. I am wonderful with the leadership.
22a2c0d8-b92a-4078-98ec-4b0b94d8baad,2023-03-28,5,4,5,4,5,4,4,5,5,5,5,5,4,4,5,4,5,5,I am excellent with the company culture.
69bdc760-0835-4563-86cb-0e63d783d1e0,2024-06-07,2,2,2,1,1,1,1,1,2,1,2,2,2,1,2,1,2,1,Communication is a problem here. I am problem with management.
a9e5e502-84b0-4504-86b6-a53f1bc21504,2024-06-20,3,4,4,4,4,3,4,4,4,4,5,4,3,3,4,3,3,3,The training provided is adequate. It serves its purpose.
78a76504-b405-4efa-945a-cfd28ddf5f94,2023-10-28,3,4,3,4,4,3,4,4,5,4,4,4,4,4,3,3,3,4,Everything is just adequate. There's nothing much to say.
47139028-c2fd-4268-a520-7ed2e4480cc8,2023-08-31,5,4,4,4,5,5,4,5,5,5,4,5,4,4,4,4,5,4,My manager is so enjoy. I am enjoy with the leadership.
91dae255-b772-43c3-9475-8b69d6a1fbaf,2023-05-02,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,2,The workload is difficult and I have a difficult work-life balance.
56113ad9-349e-4d70-9cb0-25d5d2138158,2023-05-27,4,5,5,4,5,4,4,4,4,3,4,5,4,4,5,4,4,4,I am valued with the company culture.
b75738a9-d28a-475c-b2d5-28a2a5003f93,2024-07-20,4,4,4,5,4,5,4,5,3,4,3,4,4,4,4,5,5,4,The company's mission is love and I feel aligned with its values.
18ada151-bb64-4b15-b8d8-b91729c59dc4,2023-12-22,2,2,2,2,1,1,1,1,3,1,1,1,2,1,2,1,2,1,The workload is mess and I have a mess work-life balance.
d7d2e2af-c3f9-4dca-bc38-af8199c5a1eb,2024-11-15,3,3,3,3,3,4,3,4,4,3,3,4,4,3,4,3,4,4,My benefits are okay and meet my basic needs.
3d434520-8ee9-4331-81f7-5dc59e7dbfa3,2024-09-22,4,5,5,4,5,4,4,5,4,5,5,5,5,4,4,5,5,4,The workplace environment is valued and promotes valued collaboration.
2d4b31bc-17aa-442f-80ab-5d6b77b3c07b,2023-11-05,4,4,3,4,3,4,3,4,5,3,4,5,3,4,4,4,3,4,I have mixed feelings. The new policy is standard.
f50d53ac-e9c0-43e5-8e47-5cf0c5ef853e,2024-11-25,4,3,3,4,3,4,4,3,4,4,4,4,4,4,3,4,3,3,Performance evaluations are typical and generally follow the same format.
a4391446-a2f5-4576-a98a-ab5cc1df5e71,2023-10-15,3,3,3,3,3,3,3,4,3,5,3,4,3,4,4,4,3,4,My job is normal. The responsibilities are normal.
675b1765-fa40-4580-98e4-03c19b045da2,2023-11-03,4,3,3,4,3,4,3,4,3,3,3,2,3,4,4,4,3,3,I have mixed feelings. The new policy is fine.
f639890c-5d2e-47b5-8c44-6c23e1862631,2024-08-16,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,The workplace environment is supportive and promotes supportive collaboration.
0f09d6ab-d168-4480-9eb3-a605c6eb0b60,2024-12-23,3,4,4,3,4,4,4,4,3,4,3,4,3,4,3,4,3,3,The training provided is typical. It serves its purpose.
83edb009-7238-495e-ada9-5de4d89f0b16,2024-10-23,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,I'm difficult with my salary. It is difficult for my experience.
99ca1cd6-79e1-45a5-9130-e72c022adeac,2024-07-02,1,2,1,1,1,2,1,2,1,3,2,1,2,2,2,1,2,2,There's a difficult culture and a difficult of respect.
73df0be4-3972-4758-8000-599cf999be95,2023-12-18,4,4,3,4,3,3,3,4,3,4,3,4,3,4,4,3,3,3,I have mixed feelings. The new policy is standard.
e8c99a12-da09-4e9c-b799-5cebee8535fb,2023-11-08,5,4,4,4,5,4,5,5,5,5,5,5,4,4,4,5,4,5,I'm truly love with the recognition I've received.
b0cc8f7d-7e91-41f0-9af2-9dab06065548,2023-02-28,5,4,5,4,5,5,5,4,5,4,5,4,4,4,5,4,4,4,The compensation is fantastic and I feel fantastic fantastic.
1babd1f0-a969-4c78-bf59-2975cfaa732b,2024-10-04,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,1,2,I'm difficult with my salary. It is difficult for my experience.
958c1480-627c-41b5-a632-9348e9f30de6,2024-12-14,4,4,4,5,4,4,5,4,4,5,4,5,5,5,4,5,4,5,The compensation is happy and I feel happy happy.
3cc46ffa-ccdc-4824-8b15-013514df735f,2023-02-04,4,4,4,4,4,4,3,4,3,3,2,4,3,4,4,4,4,4,The company's approach to innovation is quite typical.
47fcbaf9-38ed-4707-bdbc-9e14c9b940d8,2024-03-20,4,4,3,3,4,3,3,4,4,4,5,5,3,3,4,3,4,3,Performance evaluations are fine and generally follow the same format.
17722234-c176-4d2b-adf4-6b9b1f511f71,2023-04-03,3,3,3,3,3,4,3,3,3,4,3,3,4,3,3,3,4,3,Everything is just expected. There's nothing much to say.
e6bb8a96-4a5b-44c8-aa57-a63f9d827694,2023-07-26,3,4,4,4,4,4,4,3,3,3,3,3,4,3,4,3,3,4,My job is typical. The responsibilities are typical.
5d016e09-b394-4b84-9195-9d9d1aefd0ed,2023-12-19,4,4,5,5,5,5,4,5,3,4,5,5,4,4,5,5,5,5,I am supportive with the company culture.
45f176bc-ec48-4f33-9f84-47b06fe1fe74,2023-11-28,4,5,5,5,4,5,5,4,4,3,5,4,4,4,4,5,4,4,The compensation is fantastic and I feel fantastic fantastic.
1d254944-4551-4d30-8b1e-ad94a6019946,2024-12-25,4,4,3,4,3,4,4,3,3,4,5,4,4,4,4,4,3,3,The company's approach to innovation is quite normal.
d2aa6591-1129-48fe-9eac-f25c33f83ac4,2023-06-08,2,2,2,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,I've found career progression to be toxic and unclear.
511da642-0292-4b79-b0a4-ecc54ae6fcf7,2023-01-24,4,3,4,3,4,3,4,4,4,4,4,3,3,4,3,3,3,3,My benefits are acceptable and meet my basic needs.
0d3786f7-4be6-4b1c-9724-ce43732d3046,2024-02-08,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,I'm toxic with my salary. It is toxic for my experience.
61508916-d7a0-45ec-8f17-303041cf6bf5,2024-05-30,1,2,1,2,1,2,2,2,1,3,1,2,2,2,2,1,1,2,The recent organizational changes were communicated in a unbearable manner.
c4f0461b-320d-4e1e-8b04-ca5ebfea258d,2023-12-30,3,3,3,4,3,4,3,3,3,3,3,4,3,4,4,3,4,3,The company's approach to innovation is quite normal.
fff4a1d1-de79-43a2-a4ba-aea09abff19b,2024-01-17,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,Communication is a toxic here. I am toxic with management.
19ced928-0af2-446c-878a-48b5a1e9f0c9,2024-06-15,4,5,5,5,4,4,4,5,5,5,5,4,5,4,5,4,4,4,The company's mission is proud and I feel aligned with its values.
b5231919-c695-400d-9f46-2da9ed0caea9,2023-06-01,2,1,1,2,2,1,2,2,3,1,3,1,1,1,1,2,2,2,I'm stagnant with my salary. It is stagnant for my experience.
